reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
8ffac865-ddda-4f4a-9cf5-3dee35ae7ada,Hariadi Anwar SH,https://play-lh.googleusercontent.com/a-/ALV-UjVq3rmjlSWTNxUTuN-xfahgwJLCZOoWV4Myxuhv8eJOZVKUqBc,Mantap dan keren,5,0,5.27.1,2025-09-06 12:15:10,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 12:35:08,5.27.1
625a129f-644d-48c7-930c-c6326ff91dcf,siti cemeng,https://play-lh.googleusercontent.com/a-/ALV-UjV_Hv_64juEZeyNtTRuwclLRrVxXPkKBeVPheSx27sYFGGodxbc,Traveloka mantab,5,0,5.26.0,2025-09-06 11:32:53,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-09-06 11:35:07,5.26.0
7dc425ae-61eb-482a-a1de-fab8fe89eda9,Adi Sefxian,https://play-lh.googleusercontent.com/a-/ALV-UjVCmdeA01c4CdQfXqXrNqSYSHfI2aiIY3xNdaRQrs_xOHidsZ4w,beli tiket bus sesuai kursi yang dipilih eh dapetnya beda .,1,0,5.27.1,2025-09-06 11:05:13,"Hai Adi, mohon maaf atas kendala terkait pemesanan Anda. Kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu Anda dalam menyelesaikan masalah ini, silakan hubungi kami melalui pesan aplikasi atau email cs@traveloka.com. Tim kami siap menyelesaikan masalah ini. Terima kasih atas kesabaran Anda. -HM",2025-09-06 12:13:32,5.27.1
298eed80-d8ec-4fed-8977-f6bd97d06ffb,bambang tri,https://play-lh.googleusercontent.com/a/ACg8ocJAF-p3mytP8Bos5Y8OiuPVC-j2jKniL8OLd5_2VSZnkUTFKw=mo,sip banget lancar and aman,5,0,5.27.1,2025-09-06 10:45:01,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 11:05:06,5.27.1
1068a4a7-05d6-4923-b23c-6598988c898a,Johan Andrian,https://play-lh.googleusercontent.com/a-/ALV-UjU_dZV1ARmOihO_vvxchxUoEK0X0g0cbsoyd_rypGQ9RPk-n4k,"pesanan berhasil, sudah pembayaran. tapi hotel tidak menerima pesanan, sehingga ditolak checkin.",1,0,5.11.0,2025-09-06 10:04:57,"Hai Johan, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -VA",2025-09-06 10:54:16,5.11.0
a6a67361-2c30-49fb-a476-0b3bd28d5d37,Firdaus Ibnu Anda (Daus),https://play-lh.googleusercontent.com/a/ACg8ocKFE-e5MwZ8q55m6fVAZQsXCiYHnd3mfM-koMZ4ygzlokp7NjY=mo,"Bagus aplikasinya, mantap",5,0,5.26.0,2025-09-06 09:41:24,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 10:05:07,5.26.0
fff09b5e-58c7-4f83-856e-e0ffe0ba8bd7,M,https://play-lh.googleusercontent.com/a-/ALV-UjWqlYlTLXYtxtlCHPXkUnQGBUB_PBPlTYcjIh4GNB02X-N6V61s,"limit PayL 22.500.000 tapi gak bisa digunakan, bayar tepat waktu dan bahkan lunas, sepertinya karyawannya gak kerja dengan benar atau memang sdh gak ada dana lagi",1,0,5.27.1,2025-09-06 09:07:30,"Hai Pelanggan Setia Traveloka, kami mohon maaf terkait masalah yang Anda temui. Sayangnya, kami tidak dapat menemukan kasus yang sesuai di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih atas kesabaran Anda. -IF",2025-09-06 09:41:01,5.27.1
c9a0d2c2-4953-4bff-a7ab-5df29cef38b6,Natasia Husqvarna,https://play-lh.googleusercontent.com/a/ACg8ocL59DsxENtseXcTQ_wf3e-taLxCSIL73hxuJ00LqLIBsiAeTg=mo,"Kemarin tiba-tiba ada urusan penting, langsung ubah jadwal lewat aplikasi. Gak repot",5,0,,2025-09-06 08:14:00,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-09-06 08:35:10,
fc918be6-b882-427b-a6ba-4beb95b86724,Monika Mila,https://play-lh.googleusercontent.com/a/ACg8ocIJEr3zr3DJBBDN-sy7Ad03RbhHNcDZ-2mDnwiD-fcXrXBjIg=mo,pergi orang 8 batas kursi cuman 4 orang,3,0,,2025-09-06 07:35:49,"Hai Monika, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -VA",2025-09-06 08:49:09,
c048e9aa-b03c-43a0-97ec-f2bb9c6a891a,Evarinawati Pelawi,https://play-lh.googleusercontent.com/a-/ALV-UjUIkyTjLa3BfcaOK3NOREgzAuulj6kDsx_gtQJocX3OdSappeL0oQ,"harga di wall, , tidak sesuai dgn harga aslinya, setelah pembayaran , e tiket tidak terbit dgn alasan kenaikan harga. harusnya ada pembritahuan, sebelom bayar bintang 1 dululah ..",1,9,5.26.0,2025-09-06 04:59:17,"Hai Evarinawati, kami mohon maaf terkait masalah dengan pemesanan Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus terkait dan mengabari Anda melalui Message Center 44****95 hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -NM",2025-09-06 05:52:15,5.26.0
5b36ba9f-aad2-4411-8e13-34d6dc0a38d0,Wulan Sari,https://play-lh.googleusercontent.com/a/ACg8ocKUJYgDx2yJIYTmFgc2iESDRPZhUl5YJQuRsFB5MyGz5DNiZg=mo,sangat baik dan mudah,5,0,5.27.1,2025-09-06 03:20:33,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 03:35:07,5.27.1
82ad21cd-6a03-4e41-9ba5-7cc3e694a78e,Gya Shofiyah,https://play-lh.googleusercontent.com/a/ACg8ocJl-CWCTRrpIZzOOJcronyFyJe7UqwjIG12h6y82LsCye1m7w=mo,keren responnya,5,0,5.26.0,2025-09-06 02:28:10,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 02:35:07,5.26.0
0b9098ef-e3a3-480b-9eaa-c5a74cdb5a5f,Vecky Valiw,https://play-lh.googleusercontent.com/a/ACg8ocJI0DYqOHpXcxbwr0SXsKldmOf3PWejzIEKXJ9FsItMVhv1Sw=mo,"mantap, sangat membantu",5,0,5.26.0,2025-09-06 00:36:46,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-06 01:05:06,5.26.0
89395e38-ecdc-44d3-8fcc-355ad78faf7c,Peri julius,https://play-lh.googleusercontent.com/a-/ALV-UjU2b3uhfS9Kkinfp5yT7uhKXfBOWr2lltHlwfc2v8gTELiPwFI7,takut kena biaya tambahan lain nya macam di pekalongan,1,0,5.26.0,2025-09-05 23:06:14,"Hai Peri, situasi tersebut telah kami selesaikan dan kami jadikan bahan evaluasi untuk memberikan layanan yang lebih baik. Jika ada pertanyaan lain, silakan hubungi kami melalui Message Center yang tersedia di aplikasi Traveloka. Terima kasih atas perhatian yang Anda berikan. -NM",2025-09-06 00:06:10,5.26.0
e026f8bd-faf4-4b9a-b95e-72590248dd44,Jeni Jeni,https://play-lh.googleusercontent.com/a/ACg8ocJqPaIz5u2CgU-8KtgwKvBNRnH6-hEaie3sYNuFCZNi1mm6-w=mo,"Cara mudah pesan tiket pesawat, banyakin promo ya",5,0,5.21.0,2025-09-05 22:48:30,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 23:05:07,5.21.0
c883d3a4-896e-472a-a5f0-3682ef898ead,Daryanto Yanto,https://play-lh.googleusercontent.com/a-/ALV-UjUBDY1nIlp_nZ_5KxleSeZFnGnWc2LxcNas_G6D1HbRsfrtqfU1,dengan Traveloka pesan tiket apa saja jadi mudah terimakasih Traveloka....,5,1,5.27.1,2025-09-05 22:35:46,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-09-05 23:05:10,5.27.1
0148cdf2-19bf-405e-93e4-5cdb54f0ecba,Bagas Bara,https://play-lh.googleusercontent.com/a/ACg8ocJv9olSg7Ldd2AEegDdYG_ANabFBAobE6CZo_CI9LtWsW1c2Q=mo,Traveloka sangat nyaman dan pasti🙏🙏,5,0,5.21.0,2025-09-05 22:17:57,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 22:35:06,5.21.0
a195a688-285b-4a3d-b7dc-762ea7d57225,Syahti Agni,https://play-lh.googleusercontent.com/a-/ALV-UjXU55F1QlM8_1xtyAenX1p0QIvxZ5zlCfL7Vrf3VOTM6htET38F,gak bisa masuk aplikasi malah abis update 😌. tp untung skrg udh bisa.,4,0,5.27.1,2025-09-05 15:37:11,"Hai Syahti, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -AN",2025-09-05 15:39:47,5.27.1
7a33438a-37f1-46f4-89d8-455c0b21bde3,yunitha walandha,https://play-lh.googleusercontent.com/a/ACg8ocIEVb0eqzcZN6iyslKClg9zwBULZ77nqkjHWlDA9wlnNvVkeQ=mo,"Proses pemesanan, bayar, sangat mudah. Jika terjadi refund, di layani dengan baik.",5,0,,2025-09-05 15:18:05,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 15:35:10,
53be4696-089c-45fc-907a-59c2fbb9b5ac,riyan di,https://play-lh.googleusercontent.com/a/ACg8ocI3Aqh5zacpGWARBvKhVyP-LMd2G0y3aIM-eVjt7efuscsrEQ=mo,tdk bisa buka lagi,1,0,,2025-09-05 14:57:33,"Hai Riyan, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -IF",2025-09-05 15:42:43,
711ea822-02d2-4350-bc66-1efc0c5675f1,Suwarki Muklis,https://play-lh.googleusercontent.com/a-/ALV-UjUXOtBgCw0auOruRa7tz09q1A4aZnJsqAWsURJAt8ouQE2iKSlI,"Traveloka makin kaga jelas,tidak pernah telat bayar sekalipun,ehh malah akun ku di blokir payleter tidak bisa di gunakan,level di turunin,kan ngacooo",2,4,5.27.0,2025-09-05 13:06:34,"Hai Suwarki, kami mohon maaf terkait masalah yang Anda temui. Sayangnya, kami tidak dapat menemukan kasus yang sesuai di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -DK",2025-09-05 13:40:25,5.27.0
436218e1-e560-4fa9-8955-69511a797833,iLva Siburian,https://play-lh.googleusercontent.com/a-/ALV-UjUkeMX1k_OAjQY0uGfH5IIzg0DM2G0Vg0PwP_aIu8NBSUPHm3OGkg,"Refundnya izipizi cuma butuh beberapa klik, dana langsung diproses. hati tenang!",5,0,5.27.1,2025-09-05 12:57:55,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 13:05:07,5.27.1
c8bfa71f-686b-417a-8b17-09c845ec8a0d,Anita Siahaya,https://play-lh.googleusercontent.com/a/ACg8ocIEApwF4idY6eWB9J-FyjkqWKAxncaw4Kx3dHRIrJmTrAd3-A=mo,"tiba-tiba limit tpaylater tidak bisa digunakan dengan pesan eror ""limit anda tidak berkurang"" padahal tidak pernah terlambat membayar tpaylater dan limit masih banyak,kenapa sekarang jadi aneh begini ????",1,15,5.27.1,2025-09-05 12:35:31,"Hai Anita, kami mohon maaf terkait masalah dengan TPayLater Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor laporan 44xxx838 dan mengabari Anda melalui pesan aplikasi Traveloka hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -DK",2025-09-12 08:39:06,5.27.1
f0508a14-9035-414c-9a7b-e381cbe94ee7,Bay Bay Yuliawan Sutisna,https://play-lh.googleusercontent.com/a-/ALV-UjVb229jHTpYMNGc_zOQpji7jE3tTzyhbsFLT8THfi6J_ym4couV,"error nih, minta update , setelah update tetap minta update.",3,0,5.27.1,2025-09-05 12:05:48,"Hai Bay, mohon maaf atas ketidaknyamanan yang Anda alami dengan aplikasi kami. Kami memahami rasa frustrasi Anda dan ingin membantu lebih lanjut. Mohon kirimkan screenshot terkait melalui email cs@traveloka.com untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. Terima kasih. -TK",2025-09-05 12:41:25,5.27.1
4f4d92e5-fc66-4109-8102-424563d8f2ad,Hanna Claudia,https://play-lh.googleusercontent.com/a/ACg8ocIm3bJVMFfScLSmj7oEgMUPOMx0Aq8PPnUWmDuY20vH31BN0g=mo,Beli tiket pesawat Malah dinaikin harganya padahal sudah selesai transaksi pembayaran mana dananya belum dikembaliin lagii kacau🙄,1,1,5.27.1,2025-09-05 11:36:19,"Hai Hanna, kami mohon maaf atas ketidaknyamanan yang Anda alami. Setelah kami cek, tampaknya masalah tersebut telah teratasi. Kami telah mengirimkan email pada nomor laporan 44XXXX30 untuk membahasnya lebih lanjut dan memastikan tidak ada kendala lagi. Terima kasih atas masukan Anda. Kami berharap dapat membantu Anda lebih lanjut. -DK",2025-09-05 12:26:36,5.27.1
d392af2e-451c-4cec-979c-1bad4bf308a0,Pramudya Hersono,https://play-lh.googleusercontent.com/a/ACg8ocLIiiSNsxou6UyGLAYc7BLUkSVAYIHWkytn0tCI0pjcsp-Imw=mo,"Sangat membantu, terima kasih",5,1,5.27.1,2025-09-05 10:36:24,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-09-05 11:05:12,5.27.1
ddcd0372-3a92-4ded-9b61-037f3e8ff297,Rini Maharani,https://play-lh.googleusercontent.com/a-/ALV-UjVzu-OQte1vPmizF9MTENA25OcOOOcFo_KMLEqR5wZ-vSHZTHk,memudahn,3,0,5.26.0,2025-09-05 09:26:49,,,5.26.0
35a07c9d-a25e-43d6-85c4-7336e84c50a8,Emi S Fatmawati,https://play-lh.googleusercontent.com/a/ACg8ocJ5kPNJ5dwPJanrtOAvwcGEiIg-94PRbhp03_kz_0d8dfXZKA=mo,sudah di update kok ga bisa buka ke menu sih🙄🤔,1,2,5.27.1,2025-09-05 09:11:14,"Hai Emi, mohon maaf atas kendala yang Anda alami saat mengakses aplikasi kami. Pastikan koneksi internet lancar saat mengakses aplikasi. Untuk membantu kami menyelidiki masalah ini, mohon bantuan Anda untuk mengirimkan screenshot kendala tersebut melalui email cs@traveloka.com. Terima kasih atas kerja sama Anda. -HM",2025-09-05 10:05:56,5.27.1
1b3b84ef-36e8-4f8c-a7a5-34a774994018,Anita Darwin,https://play-lh.googleusercontent.com/a/ACg8ocJonLsollQZnvjrsh46BrR8p8Z7Y5L7-z2qMcVmg72-BzQK=mo,"Pilih rute bus, jam keberangkatan, langsung bayar. Tinggal duduk manis!",5,0,,2025-09-05 09:04:59,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 09:35:15,
ef995c32-e69e-4d24-86dc-40e50fd2ce0e,PutriLestiBONEK PutriLestiBONEK,https://play-lh.googleusercontent.com/a-/ALV-UjUoPSpzkMls_eD3zZjtz_lp7qpTt-JBZd6I9W2gs8YtEVI6qRk,PutriBanasaIndonesia,5,0,,2025-09-05 08:59:17,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-09-05 09:05:10,
e9788848-da2d-43d8-8af5-075cee3d11a1,Septi Linda Sari,https://play-lh.googleusercontent.com/a/ACg8ocIkoUeii3-YDwQ61B7U-B-wKDZp9Wrr18zc_JksGKPCO30CEQ=mo,bunga paylater nya terlalu tinggi,3,0,5.27.1,2025-09-05 06:32:18,"Hai Septi, kami mohon maaf terkait masalah yang Anda temui. Sayangnya, kami tidak dapat menemukan kasus yang sesuai di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui cs@paylater.co.id. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih atas kesabaran Anda. -VA",2025-09-05 07:02:28,5.27.1
68a563fa-d866-44a3-ac05-4868fbc32bc4,Didik sugianto,https://play-lh.googleusercontent.com/a-/ALV-UjXWKkh-N-1yfPR1-PA19U7G0zcTArfnPEdAcW-601l3YMYuei1t-g,👍👍👍👍👍👍,5,0,5.27.1,2025-09-05 06:12:23,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-09-05 06:35:10,5.27.1
cbc31fa2-dfc0-48b4-b7ef-56539570a1ab,alsyifa aindira,https://play-lh.googleusercontent.com/a/ACg8ocIXDeNbizJsBmI8qb2B-OorJGpY6H5clR9it4hjONhPkUdsyw=mo,aplikasi nya udah bagus banget..tapi bikin diskon dong agar lebih murah agar semua pengguna menarik untuk memakai nya,5,2,5.27.1,2025-09-05 04:30:12,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 04:35:06,5.27.1
5587aaff-7f37-4763-a285-1218a39775af,Seamen skandals,https://play-lh.googleusercontent.com/a-/ALV-UjWzizXubCvEX8NHLp19or6JSqFpQpSHCr85NkRQsVpbJQimkjUV,"mudah,gampang proses transaksinya dan pilihan nya variatif",5,0,5.27.1,2025-09-05 03:20:06,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 03:35:08,5.27.1
e8367720-d81b-47a8-9a57-121af70f97c9,Imade Yuliasta89,https://play-lh.googleusercontent.com/a/ACg8ocL49iUAAWkbJeXPe3Owoik4Lrl4czIF7yCBOowWt6ZzdI876w=mo,ok banget,5,0,5.27.1,2025-09-05 03:07:21,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-09-05 03:35:14,5.27.1
f5966127-070d-43da-bfc6-c26b81505d22,Yovie Gustav,https://play-lh.googleusercontent.com/a/ACg8ocJxXDFWQY-psSLf-jiKNHtaM6lHil5p6xPfuY0wYbMCBiqaKQ=mo,proses mudah ternyata,5,0,5.27.1,2025-09-05 02:49:45,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 03:05:07,5.27.1
51eaecfb-e0aa-4c9a-9154-d978e8f4f6ab,amanda fatika sari,https://play-lh.googleusercontent.com/a/ACg8ocIn7ot0fqiK5Jzrc1Bvk7hVGXK1ZQCi6zQx9xKx2sbg1DyHNg=mo,"jam yang di tentukan oleh traveloka dan keberangkatan bis berbeda, sangat mengecewakan karna saya sudah menunggu lama bahkan telat 4 jam an",1,0,5.26.0,2025-09-05 02:13:36,"Hai Amanda, kami mohon maaf terkait masalah dengan pemesanan Bus Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor kasus 44xxxx35 dan mengabari Anda melalui pesan aplikasi Traveloka hingga masalah tersebut terselesaikan. Terima kasih atas kesabaran Anda. -NS",2025-09-05 03:18:57,5.26.0
19e12341-2fd5-4599-a3e4-e89118c80e5c,Fatkhul Ikhsan,https://play-lh.googleusercontent.com/a/ACg8ocJL4DQ8x9qgNAmruzRiz3suM-y5Rk4A7QCbtKHraO1rsorIiQ=mo,slalu yakin dan percaya....,5,0,,2025-09-05 01:23:14,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 01:35:06,
6bfc2f57-7e30-4d4e-a5cc-2a3e8a2b8966,suparman eri,https://play-lh.googleusercontent.com/a/ACg8ocKevSmu02jNuvya4Ak4ReYW7JiyRN7ORJSo7uGsQwlJ7Pdv=mo,sementara di tes dulu aplikasi,4,0,5.27.1,2025-09-05 00:19:51,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-09-05 00:35:08,5.27.1
71d4c803-0417-4f67-bd43-d7028b2e20f1,Ferza Alanda,https://play-lh.googleusercontent.com/a/ACg8ocJivR5jtWVkCaZj9qLWoPnF50ssLz0W93kxF_Cxo4u-Oa_rLA=mo,di update malah ga bisa dibuka,1,0,5.27.1,2025-09-04 22:52:18,"Hai Ferza, mohon maaf atas ketidaknyamanannya. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -BM",2025-09-04 23:26:56,5.27.1
e9e59d2b-9cca-4ed3-b6f2-ed0fff62d4da,Jehan Nurrohman,https://play-lh.googleusercontent.com/a-/ALV-UjUrNeE1SjzimDT9sFRDg2QCOtIHljP6WAkPwUPC9hFURprLIufM,ntaps,5,0,5.27.1,2025-09-04 21:48:25,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-09-04 22:05:06,5.27.1
5a3b9fd3-e344-4325-bc6f-319d1ef2d4c5,Leo Fernando,https://play-lh.googleusercontent.com/a/ACg8ocKnX0hFIKnME1PqlDd7hiOTuSxiyWRqFRog5OcTSvq2Y_S4gg=mo,"Udah jadi penikmat aplikasi ini sejak lama.Baru kali ini merasa dirugikan karena sistemnya mengubah tgl booking. Saat komplain ke IG traveloka.id infonya sedang ada lonjakan pelaporan.Booking room buat tgl 5 sept, sudah sampai preview data masih tertulis data yg sama. saat pembayaran & dikirim e-ticket kenapa tgl berubah jadi tgl 10 sept? sudah konfirmasi ke pihak akomodasi, alesannya semua room sudah penuh karena memang moment long weekend. tidak bisa refund & reschedule, customer jadi KORBAN.",1,0,,2025-09-04 18:55:11,"Hai Leo, kami mohon maaf terkait masalah dengan pemesanan Anda. Jangan khawatir, saat ini tim kami sedang berupaya mengatasinya. Kami akan menyelesaikannya melalui nomor laporan 44XXXX72 dan mengabari Anda melalui pesan aplikasi Traveloka hingga masalah tersebut terselesaikan. Terima kasih. -DK",2025-09-04 19:23:35,
1bf3a87f-2cbc-4ab1-812e-f2f951c54640,Amir Hamzah,https://play-lh.googleusercontent.com/a/ACg8ocIm2M9DKCsG8YFR5c9D_jGtaLGlQnQ6g7Hc-wP9a3vvVVAJQis=mo,lumayan mudah,3,0,5.27.1,2025-09-04 17:29:33,,,5.27.1
